"Notes"	"State"	"State Code"	"County"	"County Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Cause of death"	"Cause of death Code"	Deaths
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	105
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Other obesity"	"E66.8"	18
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Obesity, unspecified"	"E66.9"	25
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hyperlipidaemia, unspecified"	"E78.5"	15
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Unspecified dementia"	"F03"	22
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	19
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Mental and behavioural disorders due to use of alcohol, unspecified mental and behavioural disorder"	"F10.9"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Motor neuron disease"	"G12.2"	11
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Multiple sclerosis"	"G35"	12
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	13
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	75
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	47
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	231
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Hypertensive renal disease with renal failure"	"I12.0"	61
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	101
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	336
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	254
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	23
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Other secondary pulmonary hypertension"	"I27.2"	25
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Endocarditis, valve unspecified"	"I38"	12
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Cardiac arrhythmia, unspecified"	"I49.9"	16
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Congestive heart failure"	"I50.0"	24
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Heart failure, unspecified"	"I50.9"	17
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Cardiovascular disease, unspecified"	"I51.6"	17
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	16
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Intracerebral haemorrhage, unspecified"	"I61.9"	19
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	15
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Cerebral infarction, unspecified"	"I63.9"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	49
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	28
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Bacterial pneumonia, unspecified"	"J15.9"	40
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Lobar pneumonia, unspecified"	"J18.1"	14
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	72
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	29
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	63
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Asthma, unspecified"	"J45.9"	62
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Pneumonitis due to food and vomit"	"J69.0"	11
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Interstitial pulmonary disease, unspecified"	"J84.9"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Respiratory disorder, unspecified"	"J98.9"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Vascular disorder of intestine, unspecified"	"K55.9"	13
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Alcoholic cirrhosis of liver"	"K70.3"	23
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Other and unspecified cirrhosis of liver"	"K74.6"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	15
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	17
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	40
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Urinary tract infection, site not specified"	"N39.0"	20
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Other ill-defined and unspecified causes of mortality"	"R99"	39
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"COVID-19"	"U07.1"	545
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Exposure to uncontrolled fire in building or structure"	"X00"	19
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	236
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	78
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Assault by other and unspecified firearm discharge"	"X95"	14
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"Black or African American"	"2054-5"	"Assault by sharp object"	"X99"	11
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Enterocolitis due to Clostridium difficile"	"A04.7"	11
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	84
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic viral hepatitis C"	"B18.2"	26
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"HIV disease resulting in other bacterial infections"	"B20.1"	13
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"HIV disease resulting in multiple infections"	"B20.7"	17
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"HIV disease resulting in other specified conditions"	"B23.8"	13
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Coronavirus infection, unspecified"	"B34.2"	24
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	16
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	30
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	91
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of rectum"	"C20"	18
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	28
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	28
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	23
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of gallbladder"	"C23"	16
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	94
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	229
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	256
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	39
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Endometrium - Malignant neoplasms"	"C54.1"	46
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of uterus, part unspecified"	"C55"	46
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of ovary"	"C56"	78
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	15
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	41
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	67
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	15
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	27
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	20
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	11
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	16
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	22
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	14
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	39
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	81
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Other obesity"	"E66.8"	15
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Obesity, unspecified"	"E66.9"	13
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	20
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Acidosis"	"E87.2"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified dementia"	"F03"	30
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	22
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	18
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Parkinson disease"	"G20"	15
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	32
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Multiple sclerosis"	"G35"	16
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	16
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	67
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	32
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	161
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	36
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Acute subendocardial myocardial infarction"	"I21.4"	12
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	113
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	305
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	269
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	25
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Other secondary pulmonary hypertension"	"I27.2"	26
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Endocarditis, valve unspecified"	"I38"	13
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	22
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	20
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	22
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	20
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	15
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	43
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	13
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Peripheral vascular disease, unspecified"	"I73.9"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Influenza with pneumonia, virus not identified"	"J11.0"	11
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Bacterial pneumonia, unspecified"	"J15.9"	41
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Lobar pneumonia, unspecified"	"J18.1"	18
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	96
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	11
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	35
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	95
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Asthma, unspecified"	"J45.9"	59
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	11
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Adult respiratory distress syndrome"	"J80"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	27
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	16
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	31
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	45
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	16
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	13
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	29
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	33
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Extreme immaturity"	"P07.2"	10
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	30
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	694
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Unspecified fall"	"W19"	25
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	228
	"New York"	"36"	"Bronx County, NY"	"36005"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	182
